Original_band,Year,Sex,Sex_method
228156288,2012,u,undocumented
228156289,2012,u,undocumented
228156290,2012,u,undocumented
228156291,2012,u,undocumented
228156292,2012,u,undocumented
228156294,2012,u,undocumented
228156295,2012,u,undocumented
228156296,2012,u,undocumented
228156297,2012,u,undocumented
228156298,2012,u,undocumented
228156299,2014,f,bill
228156300,2012,u,undocumented
228156835,2008,u,undocumented
228156836,2008,u,undocumented
228156837,2008,u,undocumented
228156838,2008,u,undocumented
228156839,2008,u,undocumented
228156840,2008,u,undocumented
228156841,2008,u,undocumented
228156842,2008,u,undocumented
228156843,2008,u,undocumented
228156844,2011,u,undocumented
228156845,2011,u,undocumented
228156846,2010,m,plumage
228156847,2010,m,bill
228156848,2011,u,undocumented
228156849,2013,m,bill
228156850,2011,m,bill
228156851,2011,m,plumage
228156852,2011,m,plumage
228156853,2012,m,bill
228156854,2011,m,plumage
228156855,2011,m,plumage
228156857,2013,u,undocumented
228156858,2012,u,undocumented
228156859,2012,u,undocumented
228156860,2012,u,undocumented
228156861,2012,u,undocumented
228156862,2012,u,undocumented
228156864,2012,u,undocumented
228156865,2012,u,undocumented
228156866,2012,u,undocumented
228156867,2012,u,undocumented
228156868,2012,u,undocumented
228156869,2012,u,undocumented
228156870,2012,u,undocumented
228156871,2012,u,undocumented
228156872,2012,m,plumage
228156873,2012,u,undocumented
228156874,2011,f,bill
228156875,2012,u,undocumented
228156876,2012,u,undocumented
228156877,2012,u,undocumented
228156878,2011,f,bill
228156879,2011,f,bill
228156880,2011,u,undocumented
228156881,2011,u,undocumented
228156882,2011,u,undocumented
228156883,2011,u,undocumented
228156884,2011,m,bill
228156885,2011,m,bill
228156886,2011,f,bill
228156887,2011,f,bill
228156888,2011,m,bill
228156889,2011,u,undocumented
228156890,2011,u,undocumented
228156891,2011,u,undocumented
228156892,2011,u,undocumented
228156893,2011,u,undocumented
228156894,2011,u,undocumented
228156895,2012,f,bill
228156896,2011,u,undocumented
228156897,2010,f,"bill, mate_compare"
228156898,2011,u,undocumented
228156899,2011,u,undocumented
228156900,2011,f,bill
228156901,2011,f,bill
228156902,2012,m,bill
228156903,2008,m,bill
228156904,2008,m,bill
228156905,2008,m,bill
228156906,2008,f,bill
228156907,2008,m,bill
228156908,2009,f,bill
228156909,2008,f,bill
228156910,2008,m,bill
228156911,2013,m,bill
228156912,2008,m,bill
228156913,2008,m,bill
228156914,2009,m,bill
228156915,2010,f,bill
228156916,2008,m,bill
228156917,2009,m,bill
228156918,2009,m,bill
228156919,2008,m,bill
228156920,2008,f,bill
228156921,2008,m,bill
228156922,2009,f,bill
228156923,2008,m,bill
228156924,2008,f,bill
228156925,2009,f,bill
228156926,2008,f,bill
228156927,2008,m,bill
228156928,2008,f,bill
228156929,2009,m,bill
228156930,2011,f,bill
228156931,2008,m,bill
228156932,2008,m,bill
228156933,2008,f,bill
228156934,2011,m,bill
228156935,2009,m,bill
228156936,2008,f,bill
228156937,2011,f,bill
228156938,2009,m,bill
228156939,2010,f,bill
228156940,2008,m,bill
228156941,2009,m,bill
228156942,2010,m,bill
228156943,2012,m,bill
228156944,2008,f,bill_ELW
228156945,2008,f,bill
228156946,2012,f,bill
228156947,2011,m,bill
228156948,2009,f,bill
228156949,2008,f,bill
228156950,2012,f,bill
228156951,2009,f,undocumented
228156952,2008,m,bill
228156953,2011,f,bill
228156954,2008,f,bill
228156955,2009,f,bill
228156956,2008,f,bill
228156996,2008,u,undocumented
228156997,2008,u,undocumented
228156998,2008,u,undocumented
228156999,2010,m,bill
228157000,2008,u,undocumented
229164001,2009,m,bill
229164002,2009,u,undocumented
229164003,2009,f,bill
229164004,2009,u,undocumented
229164005,2009,u,undocumented
229164006,2009,m,bill
229164007,2009,u,undocumented
229164008,2009,u,undocumented
229164009,2009,u,undocumented
229164010,2009,u,undocumented
229164011,2009,u,undocumented
229164012,2009,u,undocumented
229164013,2009,u,undocumented
229164014,2009,f,bill
229164015,2013,f,bill
229164016,2009,f,bill
229164017,2010,m,bill
229164018,2010,f,bill
229164019,2010,u,undocumented
229164020,2010,u,undocumented
229164021,2010,u,undocumented
229164022,2010,u,undocumented
229164023,2010,u,undocumented
229164024,2010,u,undocumented
229164025,2010,u,undocumented
229164026,2010,u,undocumented
229164027,2010,m,bill
229164028,2010,u,undocumented
229164029,2010,u,undocumented
229164030,2010,u,undocumented
229164031,2010,u,undocumented
229164032,2010,u,undocumented
229164033,2010,u,undocumented
229164034,2010,u,undocumented
229164035,2010,u,undocumented
229164036,2010,u,undocumented
229164037,2010,u,undocumented
229164038,2010,u,undocumented
229164040,2010,f,bill
229164041,2014,f,bill
229164042,2010,f,bill
229164043,2010,u,undocumented
229164044,2010,u,undocumented
229164045,2010,m,plumage
229164046,2012,m,plumage
229164047,2010,u,undocumented
229164048,2010,u,undocumented
229164049,2010,u,undocumented
229164050,2010,u,undocumented
229164051,2010,u,undocumented
229164052,2010,f,bill
229164053,2010,u,undocumented
229164054,2010,u,undocumented
229164055,2010,u,undocumented
229164056,2010,u,undocumented
229164057,2010,u,undocumented
229164059,2009,m,bill
229164064,2009,u,undocumented
229164065,2009,m,bill
229164067,2009,u,undocumented
229164070,2009,u,undocumented
229164071,2009,u,undocumented
229164072,2009,u,undocumented
229164073,2009,u,undocumented
229164074,2009,m,bill
229164075,2009,f,bill
229164077,2009,m,plumage
229164079,2010,f,bill
229164080,2010,f,bill
229164081,2010,f,bill
229164082,2010,m,bill
229164083,2010,f,bill
229164084,2010,m,bill
229164085,2010,f,bill
229164086,2010,m,bill
229164087,2010,m,bill
229164088,2010,m,bill
229164089,2010,f,bill
229164090,2010,f,bill
229164091,2010,f,bill
229164092,2010,m,bill
229164093,2010,u,"conflicting_records, bill"
229164094,2010,u,undocumented
229164095,2010,u,undocumented
229164096,2010,u,undocumented
229164097,2010,f,bill
229164098,2010,f,bill
229164099,2009,u,undocumented
229164100,2010,f,bill
229164101,2012,u,undocumented
229164102,2012,u,undocumented
229164103,2012,u,undocumented
229164104,2012,u,undocumented
229164105,2012,u,undocumented
229164106,2012,u,undocumented
229164107,2012,u,undocumented
229164108,2012,u,undocumented
229164109,2012,u,undocumented
229164110,2012,u,undocumented
229164111,2012,u,undocumented
229164112,2012,u,undocumented
229164113,2012,u,undocumented
229164114,2012,u,undocumented
229164115,2012,u,undocumented
229164116,2012,u,undocumented
229164117,2012,u,undocumented
229164118,2012,u,undocumented
229164119,2012,u,undocumented
229164120,2012,u,undocumented
229164121,2012,u,undocumented
229164122,2012,u,undocumented
229164123,2012,u,undocumented
229164124,2012,u,undocumented
229164125,2012,u,undocumented
229164126,2012,u,undocumented
229164127,2012,u,undocumented
229164128,2012,u,undocumented
229164129,2012,u,undocumented
229164130,2012,u,undocumented
229164131,2012,u,undocumented
229164132,2012,u,undocumented
229164133,2012,u,undocumented
229164134,2014,u,undocumented
229164135,2014,u,undocumented
229164136,2014,u,undocumented
229164137,2014,u,undocumented
229164139,2014,u,undocumented
229164140,2014,u,undocumented
229164141,2014,u,undocumented
229164142,2014,u,undocumented
229164201,2012,u,undocumented
229164202,2012,u,undocumented
229164203,2012,u,undocumented
229164204,2012,u,undocumented
229164205,2012,u,undocumented
229164206,2012,u,undocumented
229164207,2012,u,undocumented
229164208,2012,u,undocumented
229164209,2012,u,undocumented
229164210,2012,u,undocumented
229164211,2012,u,undocumented
229164212,2012,u,undocumented
229164213,2012,u,undocumented
229164214,2012,u,undocumented
229164215,2012,u,undocumented
229164216,2012,u,undocumented
229164217,2012,u,undocumented
229164218,2012,u,undocumented
229164219,2012,u,undocumented
229164220,2012,u,undocumented
229164221,2012,u,undocumented
229164222,2012,u,undocumented
229164223,2012,u,undocumented
229164224,2012,u,undocumented
229164225,2012,u,undocumented
229164226,2012,u,undocumented
229164227,2012,u,undocumented
229164228,2012,u,undocumented
229164229,2012,u,undocumented
229164230,2013,u,undocumented
229164231,2013,u,undocumented
229164232,2013,u,undocumented
229164233,2013,u,undocumented
229164234,2014,u,undocumented
229164235,2014,u,undocumented
229164236,2014,u,undocumented
229164237,2014,u,undocumented
229164238,2014,u,undocumented
229164239,2014,u,undocumented
229164240,2014,u,undocumented
229164241,2014,u,undocumented
229164242,2014,u,undocumented
229164243,2014,u,undocumented
229164244,2014,u,undocumented
229164245,2014,u,undocumented
229164246,2014,u,undocumented
229164247,2014,u,undocumented
229164248,2014,u,undocumented
229164249,2014,u,undocumented
229164250,2014,u,undocumented
229164251,2014,u,undocumented
229164252,2014,u,undocumented
229164299,2014,u,undocumented
229164300,2014,u,undocumented
229164401,2012,u,undocumented
229164402,2012,u,undocumented
229164403,2012,u,undocumented
229164404,2012,u,undocumented
229164405,2012,u,undocumented
229164406,2012,u,undocumented
229164407,2012,u,undocumented
229164408,2012,u,undocumented
229164409,2012,u,undocumented
229164410,2012,u,undocumented
229164411,2012,u,undocumented
229164412,2012,u,undocumented
229164413,2012,u,undocumented
229164414,2012,u,undocumented
229164415,2012,u,undocumented
229164416,2012,u,undocumented
229164417,2012,u,undocumented
229164418,2012,u,undocumented
229164419,2012,u,undocumented
229164420,2012,u,undocumented
229164421,2012,u,undocumented
229164422,2013,u,undocumented
229164423,2013,u,undocumented
229164424,2013,u,undocumented
229164425,2013,u,undocumented
229164426,2013,u,undocumented
229164427,2013,u,undocumented
229164428,2013,u,undocumented
229164429,2013,u,undocumented
229164430,2013,u,undocumented
229164431,2012,u,undocumented
229164432,2012,u,undocumented
229164433,2012,u,undocumented
229164434,2012,u,undocumented
229164435,2012,u,undocumented
229164436,2012,u,undocumented
229164438,2012,u,undocumented
229164439,2012,u,undocumented
229164440,2012,u,undocumented
229164441,2012,u,undocumented
229164442,2012,u,undocumented
229164443,2012,u,undocumented
229164444,2012,u,undocumented
229164445,2012,u,undocumented
229164446,2012,u,undocumented
229164447,2012,u,undocumented
229164448,2012,u,undocumented
229164449,2012,u,undocumented
229164450,2012,u,undocumented
229164451,2013,u,undocumented
229164452,2013,u,undocumented
229164453,2013,u,undocumented
229164454,2013,u,undocumented
229164455,2013,u,undocumented
229164456,2013,u,undocumented
229164457,2013,u,undocumented
229164458,2013,u,undocumented
229164463,2013,u,undocumented
229164464,2013,u,undocumented
229164465,2013,u,undocumented
229164466,2013,u,undocumented
229164467,2013,u,undocumented
229164468,2013,u,undocumented
229164469,2013,u,undocumented
229164470,2013,u,undocumented
229164471,2013,u,undocumented
229164472,2013,u,undocumented
229164473,2013,u,undocumented
229164474,2013,u,undocumented
229164475,2013,u,undocumented
229164476,2013,u,undocumented
229164477,2013,u,undocumented
229164478,2013,u,undocumented
229164479,2013,u,undocumented
229164480,2013,u,undocumented
229164481,2013,u,undocumented
229164482,2013,u,undocumented
229164483,2013,u,undocumented
229164484,2013,u,undocumented
229164485,2013,u,undocumented
229164486,2013,u,undocumented
229164487,2013,u,undocumented
229164488,2013,u,undocumented
229164489,2013,u,undocumented
229164496,2013,u,undocumented
229164497,2013,u,undocumented
229164498,2013,u,undocumented
229164499,2013,u,undocumented
229164501,2012,u,undocumented
229164502,2012,u,undocumented
229164503,2012,u,undocumented
229164504,2012,u,undocumented
229164505,2012,u,undocumented
229164506,2012,u,undocumented
229164507,2012,u,undocumented
229164508,2012,u,undocumented
229164509,2012,u,undocumented
229164510,2012,u,undocumented
229164511,2012,u,undocumented
229164512,2012,u,undocumented
229164601,2012,m,plumage
229164602,2014,m,plumage
229164603,2013,u,undocumented
229164604,2013,u,undocumented
229164605,2013,u,undocumented
229164606,2013,u,undocumented
229164607,2013,u,undocumented
229164608,2013,u,undocumented
229164609,2013,u,undocumented
229164610,2013,u,undocumented
229164611,2013,u,undocumented
229164612,2013,u,undocumented
229164613,2013,u,undocumented
229164614,2013,u,undocumented
229164615,2013,u,undocumented
229164616,2013,u,undocumented
229164617,2013,u,undocumented
229164618,2013,u,undocumented
229164619,2013,u,undocumented
229164620,2013,u,undocumented
229164621,2013,u,undocumented
229164622,2013,u,undocumented
229164623,2013,u,undocumented
229164624,2013,u,undocumented
229164625,2013,u,undocumented
229164626,2013,u,undocumented
229164627,2013,u,undocumented
229164628,2013,u,undocumented
229164629,2013,u,undocumented
229164630,2013,u,undocumented
229164631,2013,u,undocumented
229164632,2013,u,undocumented
229164633,2013,u,undocumented
229164634,2013,u,undocumented
229164635,2013,u,undocumented
229164651,2013,u,undocumented
229164652,2013,u,undocumented
229164653,2013,u,undocumented
229164654,2013,u,undocumented
229164655,2013,u,undocumented
229164656,2013,u,undocumented
229164657,2013,u,undocumented
229164658,2013,u,undocumented
229164659,2013,u,undocumented
229164660,2013,u,undocumented
229164661,2013,u,undocumented
229164662,2013,u,undocumented
229164663,2013,u,undocumented
229164664,2013,u,undocumented
229164665,2013,u,undocumented
229164666,2013,u,undocumented
229164668,2013,u,undocumented
229164669,2013,u,undocumented
229164670,2013,u,undocumented
229164671,2013,u,undocumented
229164672,2013,u,undocumented
229164673,2013,u,undocumented
229164674,2013,u,undocumented
229164675,2013,u,undocumented
229164676,2013,u,undocumented
229164677,2013,u,undocumented
229164678,2013,u,undocumented
229164679,2013,u,undocumented
229164680,2013,u,undocumented
229164681,2013,u,undocumented
229164682,2013,u,undocumented
229164683,2013,u,undocumented
229164684,2013,u,undocumented
229164685,2013,u,undocumented
229164686,2014,u,undocumented
229164687,2014,u,undocumented
229164688,2014,u,undocumented
229164689,2014,u,undocumented
229164690,2014,u,undocumented
229164691,2014,u,undocumented
229164692,2014,u,undocumented
229164694,2014,u,undocumented
229164695,2014,u,undocumented
229164696,2014,u,undocumented
229164697,2014,u,undocumented
229164698,2014,u,undocumented
229164699,2014,u,undocumented
229164701,2010,u,undocumented
229164702,2010,u,undocumented
